event_id,schema_version,run_id,scenario,sequence_no,round_no,attempt_no,attack_type,target,payload,request_started_at,response_received_at,emitted_at,kafka_received_at,persisted_at,http_status,ground_truth_success,response_excerpt,error,dynamic_factor,impact,attack_complexity,risk_level,risk_score,kafka_topic,kafka_partition,kafka_offset,probe_latency_ms,pipeline_latency_ms,end_to_end_latency_ms
084790a9-3c52-4ef2-9164-a2c3e62643dc,2,ablation-B-20260713-220657,B_waf_enabled,1,1,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.6995544,1783951703.7112844,1783951703.711327,1783951703.8193772,1783951703.819379,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1920,11.729955673217773,108.05201530456543,119.82464790344238
0a4fd236-bb5d-4146-8337-0d24e1309e29,2,ablation-B-20260713-220657,B_waf_enabled,2,2,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.8193495,1783951703.8259804,1783951703.826032,1783951703.8401546,1783951703.8401659,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1962,6.630897521972656,14.133930206298828,20.816326141357422
6d22138e-efb9-443f-9c19-c3cbb728e56f,2,ablation-B-20260713-220657,B_waf_enabled,3,3,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.8384507,1783951703.8588195,1783951703.8588657,1783951703.8711321,1783951703.871135,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1963,20.36881446838379,12.269258499145508,32.684326171875
f81c472c-ec22-4191-b030-f5bbd918e720,2,ablation-B-20260713-220657,B_waf_enabled,4,4,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.8756013,1783951703.8822467,1783951703.8823066,1783951703.893025,1783951703.893028,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1921,6.645441055297852,10.721445083618164,17.426729202270508
19ed03eb-19bf-4c89-8c6f-9142514f47c4,2,ablation-B-20260713-220657,B_waf_enabled,5,5,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.8928702,1783951703.9057016,1783951703.905739,1783951703.9179626,1783951703.9179666,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1923,12.831449508666992,12.227535247802734,25.096416473388672
4c4cc9de-79df-4acd-8e38-6ac982a057a7,2,ablation-B-20260713-220657,B_waf_enabled,6,6,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.9144745,1783951703.9235778,1783951703.9236274,1783951703.9434521,1783951703.943459,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1922,9.10329818725586,19.83165740966797,28.984546661376953
94a6ec4f-0740-44fc-ae71-e471eb5ea4da,2,ablation-B-20260713-220657,B_waf_enabled,7,7,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.9379332,1783951703.953292,1783951703.9533367,1783951703.9677148,1783951703.9677188,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1964,15.358686447143555,14.382123947143555,29.785633087158203
962fb82b-f60d-4506-815d-cc341f1e62f6,2,ablation-B-20260713-220657,B_waf_enabled,8,8,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.9633765,1783951703.9748435,1783951703.9748893,1783951703.9850054,1783951703.9850094,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1924,11.46697998046875,10.120153427124023,21.632909774780273
824ddf32-8c19-4b39-ad04-09929a8e85b5,2,ablation-B-20260713-220657,B_waf_enabled,9,9,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951703.987357,1783951704.0023875,1783951704.0024264,1783951704.0154464,1783951704.0154488,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1925,15.030622482299805,13.022422790527344,28.091907501220703
b26484de-5ce8-402b-89db-22eae6a9c151,2,ablation-B-20260713-220657,B_waf_enabled,10,10,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.0147903,1783951704.0233848,1783951704.0234237,1783951704.0326948,1783951704.0327,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1965,8.594512939453125,9.276390075683594,17.909765243530273
aa0ee1c6-cd96-425f-9fed-b55c063f2635,2,ablation-B-20260713-220657,B_waf_enabled,11,11,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.031833,1783951704.0435102,1783951704.043542,1783951704.0536714,1783951704.0536761,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1923,11.677265167236328,10.134220123291016,21.84319496154785
5d082dcd-d493-4367-891b-576ca4e2de80,2,ablation-B-20260713-220657,B_waf_enabled,12,12,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.0563734,1783951704.0672932,1783951704.0673406,1783951704.0771813,1783951704.0771916,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1966,10.919809341430664,9.85097885131836,20.818233489990234
9bc126e3-270c-4966-a9a7-9be2ecd05ae0,2,ablation-B-20260713-220657,B_waf_enabled,13,13,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.075686,1783951704.0864778,1783951704.0865035,1783951704.0956511,1783951704.0956552,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1967,10.791778564453125,9.151697158813477,19.96922492980957
229b1e82-02b7-4696-947d-60e59fb42c9f,2,ablation-B-20260713-220657,B_waf_enabled,14,14,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.0947704,1783951704.1016603,1783951704.1017034,1783951704.1101608,1783951704.1101632,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1968,6.889820098876953,8.459806442260742,15.392780303955078
d96cebbb-c4c9-46f7-8f3c-4eba97825f7b,2,ablation-B-20260713-220657,B_waf_enabled,15,15,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.1109886,1783951704.12577,1783951704.1257956,1783951704.137062,1783951704.1397424,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1926,14.781475067138672,13.946771621704102,28.75375747680664
e4da7814-e92d-45b9-9c5d-bf1944413d1a,2,ablation-B-20260713-220657,B_waf_enabled,16,16,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.1379657,1783951704.1465075,1783951704.146548,1783951704.156388,1783951704.1563916,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1969,8.54182243347168,9.843587875366211,18.425941467285156
0c5c61b4-f3b6-4f8e-b57f-7b9e10333223,2,ablation-B-20260713-220657,B_waf_enabled,17,17,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.1578555,1783951704.165759,1783951704.1657968,1783951704.1755183,1783951704.1755202,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1924,7.903575897216797,9.723424911499023,17.664670944213867
93e61675-3bea-41ab-bf8f-fdadc5a2f21c,2,ablation-B-20260713-220657,B_waf_enabled,18,18,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.1768756,1783951704.1916986,1783951704.1917398,1783951704.200569,1783951704.2005727,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1925,14.822959899902344,8.832931518554688,23.6971378326416
f1b64b7e-7236-4666-9b04-50ac19ee3e1e,2,ablation-B-20260713-220657,B_waf_enabled,19,19,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.2044318,1783951704.215513,1783951704.215556,1783951704.2300305,1783951704.230034,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1926,11.081218719482422,14.478206634521484,25.602340698242188
0db7dc23-13e8-4752-8dcf-face59a11733,2,ablation-B-20260713-220657,B_waf_enabled,20,20,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.229793,1783951704.2436078,1783951704.2436526,1783951704.253449,1783951704.2534537,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1927,13.814687728881836,9.801149368286133,23.660659790039062
0e1edcef-0519-488f-8ea0-6519a7ac04d5,2,ablation-B-20260713-220657,B_waf_enabled,21,21,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.253878,1783951704.267762,1783951704.2677896,1783951704.2775784,1783951704.2775815,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1928,13.883829116821289,9.791851043701172,23.703336715698242
9e1fb31f-12a3-4bac-93f4-826ff5f36db7,2,ablation-B-20260713-220657,B_waf_enabled,22,22,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.2759528,1783951704.286544,1783951704.286601,1783951704.2968678,1783951704.2968724,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1927,10.591268539428711,10.271310806274414,20.9195613861084
d2dd8cc0-972a-481d-b14e-48df8d8a53d9,2,ablation-B-20260713-220657,B_waf_enabled,23,23,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.295042,1783951704.306302,1783951704.3063426,1783951704.315657,1783951704.3156617,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1929,11.260032653808594,9.319067001342773,20.619630813598633
db39a5f6-a1a4-478f-8f8a-eca64954cb0c,2,ablation-B-20260713-220657,B_waf_enabled,24,24,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.314418,1783951704.325349,1783951704.3253856,1783951704.3406606,1783951704.3406658,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1930,10.931015014648438,15.28024673461914,26.247739791870117
ffb20217-8f5e-41f5-b03e-310b8f69f835,2,ablation-B-20260713-220657,B_waf_enabled,25,25,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.3370693,1783951704.3469493,1783951704.3469872,1783951704.354999,1783951704.3550038,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1931,9.88006591796875,8.016586303710938,17.934560775756836
4c7eb778-49a3-4b11-b16c-e1b32df5f75b,2,ablation-B-20260713-220657,B_waf_enabled,26,26,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.3546753,1783951704.3629382,1783951704.3629723,1783951704.3728356,1783951704.3728385,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1970,8.262872695922852,9.86623764038086,18.163204193115234
0fc638a9-2492-4c99-9b78-cf93062009c4,2,ablation-B-20260713-220657,B_waf_enabled,27,27,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.3709238,1783951704.3787823,1783951704.3788135,1783951704.390406,1783951704.3904083,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1928,7.858514785766602,11.594772338867188,19.484519958496094
d712e745-5fc1-4fdb-b7e6-e3e2ff2d5148,2,ablation-B-20260713-220657,B_waf_enabled,28,28,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.3904948,1783951704.4076622,1783951704.4077008,1783951704.4172652,1783951704.4172676,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1932,17.167329788208008,9.566783905029297,26.772737503051758
8491aa4f-bd00-472f-9482-7a04696f21bb,2,ablation-B-20260713-220657,B_waf_enabled,29,29,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.415847,1783951704.4248228,1783951704.4248655,1783951704.435263,1783951704.4352677,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1971,8.975744247436523,10.402202606201172,19.420623779296875
b55a3a52-5928-4024-b485-6416046e190e,2,ablation-B-20260713-220657,B_waf_enabled,30,30,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.4347134,1783951704.4480302,1783951704.4480698,1783951704.4921381,1783951704.4921443,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1929,13.316869735717773,44.07453536987305,57.43098258972168
5df94d81-55c9-4861-8c6a-951a44b03de0,2,ablation-B-20260713-220657,B_waf_enabled,31,31,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.460893,1783951704.4695225,1783951704.4695575,1783951704.5030446,1783951704.50305,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1933,8.629560470581055,33.4925651550293,42.15717315673828
fb0ac9ca-70fd-4912-ab0e-4e894277d744,2,ablation-B-20260713-220657,B_waf_enabled,32,32,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.482714,1783951704.4897704,1783951704.489806,1783951704.529913,1783951704.5299168,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1930,7.056474685668945,40.11082649230957,47.20282554626465
a6043795-b390-4672-8ad6-230e29ae5e23,2,ablation-B-20260713-220657,B_waf_enabled,33,33,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.5007434,1783951704.5097957,1783951704.5098288,1783951704.5464835,1783951704.546487,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1972,9.052276611328125,36.658287048339844,45.743703842163086
171ee840-71c3-4c16-8143-721a80bd5d1e,2,ablation-B-20260713-220657,B_waf_enabled,34,34,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.536211,1783951704.546244,1783951704.5462797,1783951704.5655222,1783951704.5655253,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1973,10.032892227172852,19.245624542236328,29.314279556274414
35400baa-82f3-4e4b-9108-bf0eb4848d5a,2,ablation-B-20260713-220657,B_waf_enabled,35,35,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.5617614,1783951704.570887,1783951704.57093,1783951704.5791612,1783951704.5791645,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1931,9.125709533691406,8.234500885009766,17.403125762939453
b01e0c61-c0e0-47fc-a752-fae3f95f7f47,2,ablation-B-20260713-220657,B_waf_enabled,36,36,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.5789287,1783951704.5862021,1783951704.586231,1783951704.5966046,1783951704.5966077,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1932,7.273435592651367,10.376691818237305,17.67897605895996
df14ecf8-2ccd-4739-b3cb-fbcdb40107d2,2,ablation-B-20260713-220657,B_waf_enabled,37,37,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.5953307,1783951704.6028376,1783951704.602879,1783951704.620753,1783951704.6207583,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1934,7.506847381591797,17.879247665405273,25.427579879760742
1cb86a91-c807-4b74-adfe-a3d0d3293703,2,ablation-B-20260713-220657,B_waf_enabled,38,38,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.6192138,1783951704.6294634,1783951704.6295047,1783951704.6381874,1783951704.63819,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1974,10.249614715576172,8.68535041809082,18.976211547851562
a63cff7f-6bdf-4c3d-865d-0f8d4b775837,2,ablation-B-20260713-220657,B_waf_enabled,39,39,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.6421947,1783951704.651973,1783951704.6519997,1783951704.6616204,1783951704.661626,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1933,9.778261184692383,9.626388549804688,19.431352615356445
aa85ab2b-9bc9-4e77-b9d9-c4b8ec817e5f,2,ablation-B-20260713-220657,B_waf_enabled,40,40,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.663649,1783951704.668885,1783951704.6689157,1783951704.6825483,1783951704.6825516,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1935,5.235910415649414,13.635873794555664,18.90254020690918
b43bd0d1-9956-4223-a672-926a889ce312,2,ablation-B-20260713-220657,B_waf_enabled,41,41,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.6838112,1783951704.6926727,1783951704.6927195,1783951704.7018178,1783951704.7018209,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1934,8.861541748046875,9.101390838623047,18.009662628173828
f97668af-0548-4e70-9c53-4d7db024f22f,2,ablation-B-20260713-220657,B_waf_enabled,42,42,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.7013834,1783951704.711243,1783951704.7112784,1783951704.7208104,1783951704.720813,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1975,9.859561920166016,9.534597396850586,19.429683685302734
ef917a3a-e56f-4b4a-ab0b-f6404edfce27,2,ablation-B-20260713-220657,B_waf_enabled,43,43,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.7217913,1783951704.730099,1783951704.7301342,1783951704.745436,1783951704.7454388,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1935,8.307695388793945,15.3045654296875,23.647546768188477
5e72e6b4-4c9d-4541-9503-41cb2a8eb17e,2,ablation-B-20260713-220657,B_waf_enabled,44,44,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.745304,1783951704.753108,1783951704.7531533,1783951704.760975,1783951704.7609773,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1976,7.803916931152344,7.823944091796875,15.673160552978516
7a431dd7-e3a0-436d-9aeb-a39738fc4571,2,ablation-B-20260713-220657,B_waf_enabled,45,45,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.7622454,1783951704.7679546,1783951704.7679806,1783951704.778899,1783951704.7789044,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1977,5.709171295166016,10.92386245727539,16.659021377563477
22d3c23c-11ce-4f61-818e-d77f327ba048,2,ablation-B-20260713-220657,B_waf_enabled,46,46,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.7777994,1783951704.7851353,1783951704.785173,1783951704.8037508,1783951704.803756,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1936,7.335901260375977,18.583059310913086,25.95663070678711
e84ef841-0e59-4668-9196-2c84a0b4d591,2,ablation-B-20260713-220657,B_waf_enabled,47,47,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.7976155,1783951704.8073695,1783951704.8074121,1783951704.8255086,1783951704.8255143,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1936,9.753942489624023,18.102169036865234,27.898788452148438
cd6b583f-f606-4786-acd6-168c8f26d9d9,2,ablation-B-20260713-220657,B_waf_enabled,48,48,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.8237462,1783951704.8327413,1783951704.8327763,1783951704.8415575,1783951704.841561,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1937,8.99505615234375,8.784770965576172,17.81487464904785
253e0154-a8f6-4bf2-8a51-c03a54d4736c,2,ablation-B-20260713-220657,B_waf_enabled,49,49,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.8409688,1783951704.8491304,1783951704.8491673,1783951704.858928,1783951704.85893,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1978,8.161544799804688,9.762763977050781,17.96126365661621
5cee4fec-23ff-46ab-80fb-8a1077fcad68,2,ablation-B-20260713-220657,B_waf_enabled,50,50,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.8587778,1783951704.8686154,1783951704.8686407,1783951704.8940756,1783951704.8941905,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1937,9.837627410888672,25.549888610839844,35.41278839111328
be86ecc2-6292-474f-8c5b-837d8c0e2bc7,2,ablation-B-20260713-220657,B_waf_enabled,51,51,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.8942227,1783951704.9022534,1783951704.902282,1783951704.9146569,1783951704.9146633,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1979,8.03065299987793,12.381315231323242,20.44057846069336
d50d4da9-5cf6-41bb-904d-37ccdcc269d4,2,ablation-B-20260713-220657,B_waf_enabled,52,52,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.9167337,1783951704.9289062,1783951704.9289575,1783951704.9369102,1783951704.936912,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1938,12.172460556030273,7.954597473144531,20.17831802368164
2e153a5f-ca98-48de-9248-b1c963c259f2,2,ablation-B-20260713-220657,B_waf_enabled,53,53,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951704.9379225,1783951704.9518123,1783951704.9518378,1783951705.0074086,1783951705.007411,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1980,13.889789581298828,55.573225021362305,69.488525390625
f6af3921-31ba-4b3b-8450-29e5fd1a5672,2,ablation-B-20260713-220657,B_waf_enabled,54,54,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951705.006081,1783951705.0138342,1783951705.0138636,1783951705.0216348,1783951705.0216374,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1938,7.753133773803711,7.773876190185547,15.55633544921875
675dbbb2-6354-4234-9a66-b3bcc96ac1e6,2,ablation-B-20260713-220657,B_waf_enabled,55,55,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951705.021232,1783951705.0262432,1783951705.0262687,1783951705.0366814,1783951705.0366843,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1939,5.011320114135742,10.41555404663086,15.452384948730469
734753a9-7335-4436-a50f-65e765dae75c,2,ablation-B-20260713-220657,B_waf_enabled,56,56,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951705.039264,1783951705.0463212,1783951705.0463517,1783951705.0551345,1783951705.0551374,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1939,7.05718994140625,8.785724639892578,15.873432159423828
40a0e50d-7acd-4868-9e53-5635b6ce7bc9,2,ablation-B-20260713-220657,B_waf_enabled,57,57,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951705.0535505,1783951705.0618348,1783951705.0618749,1783951705.12268,1783951705.122683,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,0,1940,8.284330368041992,60.80818176269531,69.13256645202637
6eb853d0-1218-4e9d-9fee-d6ccc7344b18,2,ablation-B-20260713-220657,B_waf_enabled,58,58,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951705.1241503,1783951705.1284242,1783951705.128447,1783951705.139063,1783951705.1390653,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1981,4.273891448974609,10.618209838867188,14.914989471435547
a6cc9823-596f-4c64-b673-0b603e5a3f7f,2,ablation-B-20260713-220657,B_waf_enabled,59,59,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951705.1388512,1783951705.1446881,1783951705.1447148,1783951705.2188232,1783951705.2188258,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,2,1940,5.836963653564453,74.1109848022461,79.97465133666992
b292b9e9-67d4-44f7-ad64-0f248069014b,2,ablation-B-20260713-220657,B_waf_enabled,60,60,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783951705.2165177,1783951705.2218006,1783951705.221823,1783951705.2333775,1783951705.23338,403,0,"{""msg"":""simulated WAF blocked a SQL injection signature"",""status"":""blocked""}
",,0,9.5,2.0,INFO,0.0,evidence_topic,1,1982,5.282878875732422,11.55710220336914,16.86239242553711
